Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
542,Werder Bremen,2022-08-28,1.8,,Eint Frankfurt,de Bundesliga,L 3-4,3,4,-1,54,2,1,1,0,1.8,1,-0.1,-0.8,0.4,0.8,+1.2,+1.0,+0.6,0.11,9,0.22,0.67,3,33.3,18.2,0,Match Report
543,Köln,2022-08-28,0.6,,Stuttgart,de Bundesliga,D 0-0,0,0,0,63,0,0,0,0,0.6,0.6,-1.5,-1.5,0.5,0.9,-0.6,-0.6,-0.5,0.08,7,0,0,1,14.3,19.4,0,Match Report
544,Eint Frankfurt,2022-08-28,1.8,@,Werder Bremen,de Bundesliga,W 4-3,4,3,+1,46,4,0,0,0,1.8,1.8,+0.1,+0.8,1.2,0.7,+2.2,+2.2,+1.8,0.18,10,0.4,0.67,6,60,12.7,0,Match Report
545,Hoffenheim,2022-08-27,1.9,,Augsburg,de Bundesliga,W 1-0,1,0,+1,50,1,0,0,0,1.9,1.9,+1.3,+1.3,1.6,1.3,-0.9,-0.9,-0.6,0.09,21,0.05,0.2,5,23.8,19.8,0,Match Report
546,Bayern Munich,2022-08-27,2.8,,Gladbach,de Bundesliga,D 1-1,1,1,0,69,1,0,0,0,2.8,2.8,+2.3,+2.3,2.2,2.9,-1.8,-1.8,-1.2,0.09,33,0.03,0.05,20,60.6,17.4,1,Match Report
547,Augsburg,2022-08-27,0.6,@,Hoffenheim,de Bundesliga,L 0-1,0,1,-1,50,0,0,0,0,0.6,0.6,-1.3,-1.3,0.6,0.6,-0.6,-0.6,-0.6,0.06,11,0,0,1,9.1,17.1,0,Match Report
548,Hertha BSC,2022-08-27,0.5,,Dortmund,de Bundesliga,L 0-1,0,1,-1,38,0,0,0,0,0.5,0.5,-2.2,-2.2,0.5,0.4,-0.5,-0.5,-0.5,0.04,13,0,0,3,23.1,22.2,0,Match Report
549,Gladbach,2022-08-27,0.5,@,Bayern Munich,de Bundesliga,D 1-1,1,1,0,31,1,0,0,0,0.5,0.5,-2.3,-2.3,0.2,0.1,+0.5,+0.5,-0.2,0.1,5,0.2,0.33,3,60,17.9,0,Match Report
550,Wolfsburg,2022-08-27,0.5,@,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,57,0,0,0,0,0.5,0.5,-3,-2.2,0.4,0.5,-0.5,-0.5,-0.4,0.06,9,0,0,4,44.4,17.4,0,Match Report
551,Union Berlin,2022-08-27,1.1,@,Schalke 04,de Bundesliga,W 6-1,6,1,+5,41,6,0,0,0,1.1,1.1,-0.8,0,0.7,1.2,+4.9,+4.9,+3.3,0.09,12,0.5,0.86,7,58.3,16.1,0,Match Report
552,Mainz 05,2022-08-27,1.4,,Leverkusen,de Bundesliga,L 0-3,0,3,-3,61,0,0,0,0,1.4,1.4,-0.5,-0.5,0.5,1.2,-1.4,-1.4,-0.5,0.08,18,0,0,3,16.7,18.4,1,Match Report
553,RB Leipzig,2022-08-27,3.5,,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,43,1,1,1,0,3.5,2.7,+3.0,+2.2,1.3,1.5,-1.5,-1.7,-1.3,0.19,15,0.07,0.17,6,40,15.1,0,Match Report
554,Dortmund,2022-08-27,2.7,@,Hertha BSC,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,2.7,2.7,+2.2,+2.2,2.2,1.2,-1.7,-1.7,-1.2,0.12,22,0.05,0.17,6,27.3,14.5,1,Match Report
555,Schalke 04,2022-08-27,1.9,,Union Berlin,de Bundesliga,L 1-6,1,6,-5,59,0,1,1,0,1.9,1.1,+0.8,0,0.8,1.4,-0.9,-1.1,-0.8,0.08,15,0,0,6,40,14.6,0,Match Report
556,Leverkusen,2022-08-27,1.9,@,Mainz 05,de Bundesliga,W 3-0,3,0,+3,39,3,0,0,0,1.9,1.9,+0.5,+0.5,1.1,1.1,+1.1,+1.1,-0.1,0.24,8,0.38,0.6,5,62.5,18.9,1,Match Report
557,Freiburg,2022-08-26,3.9,,Bochum,de Bundesliga,W 1-0,1,0,+1,48,1,0,1,1,3.9,3,+2.7,+1.8,1,1,-2.9,-2,-1,0.12,28,0.04,0.08,12,42.9,16.3,1,Match Report
558,Bochum,2022-08-26,1.2,@,Freiburg,de Bundesliga,L 0-1,0,1,-1,52,0,0,0,0,1.2,1.2,-2.7,-1.8,0.9,0.9,-1.2,-1.2,-0.9,0.08,15,0,0,5,33.3,15.3,0,Match Report
559,Bayern Munich,2022-08-21,2.9,@,Bochum,de Bundesliga,W 7-0,7,0,+7,64,5,1,1,0,2.9,2.2,+2.2,+1.5,1.4,1.4,+3.1,+2.8,+2.6,0.11,21,0.24,0.45,11,52.4,18.3,1,Match Report
560,Bochum,2022-08-21,0.7,,Bayern Munich,de Bundesliga,L 0-7,0,7,-7,36,0,0,0,0,0.7,0.7,-2.2,-1.5,0.5,0.6,-0.7,-0.7,-0.5,0.06,13,0,0,7,53.8,17,0,Match Report
561,Köln,2022-08-21,0.3,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,0.3,0.3,-0.6,-0.6,0.2,0.4,+0.7,+0.7,-0.2,0.06,5,0.2,0.5,2,40,16.2,0,Match Report
562,Eint Frankfurt,2022-08-21,0.9,,Köln,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,0.9,0.9,+0.6,+0.6,0.8,1.3,+0.1,+0.1,-0.8,0.1,9,0.11,0.33,3,33.3,19.9,2,Match Report
563,Hoffenheim,2022-08-20,1.5,@,Leverkusen,de Bundesliga,W 3-0,3,0,+3,44,3,0,0,0,1.5,1.5,+0.3,+0.3,0.6,1.4,+1.5,+1.5,+1.4,0.15,10,0.3,0.6,5,50,14.2,0,Match Report
564,Augsburg,2022-08-20,0.5,,Mainz 05,de Bundesliga,L 1-2,1,2,-1,50,1,0,0,0,0.5,0.5,-1.6,-0.8,0.4,0.3,+0.5,+0.5,+0.6,0.07,7,0.14,0.5,2,28.6,21.9,1,Match Report
565,Wolfsburg,2022-08-20,1.3,,Schalke 04,de Bundesliga,D 0-0,0,0,0,71,0,0,0,0,1.3,1.3,+0.2,+1.0,1.1,1.6,-1.3,-1.3,-1.1,0.08,17,0,0,6,35.3,15.2,0,Match Report
566,Stuttgart,2022-08-20,0.9,,Freiburg,de Bundesliga,L 0-1,0,1,-1,60,0,0,0,0,0.9,0.9,+0.3,+0.3,0.8,1.6,-0.9,-0.9,-0.8,0.05,17,0,0,4,23.5,16.9,0,Match Report
567,Werder Bremen,2022-08-20,1.3,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,50,3,0,0,0,1.3,1.3,+0.8,+0.8,1.1,1.1,+1.7,+1.7,+0.9,0.09,14,0.21,0.43,7,50,18.6,1,Match Report
568,Union Berlin,2022-08-20,0.7,,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,27,2,0,0,0,0.7,0.7,-0.2,-0.2,0.7,0.3,+1.3,+1.3,+1.3,0.1,7,0.29,1,2,28.6,17.2,0,Match Report
569,Mainz 05,2022-08-20,2.1,@,Augsburg,de Bundesliga,W 2-1,2,1,+1,50,2,0,1,1,2.1,1.3,+1.6,+0.8,0.9,0.8,-0.1,+0.7,+1.1,0.11,12,0.17,0.4,5,41.7,19.6,1,Match Report
570,Freiburg,2022-08-20,0.6,@,Stuttgart,de Bundesliga,W 1-0,1,0,+1,40,1,0,0,0,0.6,0.6,-0.3,-0.3,0.6,0.6,+0.4,+0.4,+0.4,0.07,9,0.11,0.33,3,33.3,22,0,Match Report
571,RB Leipzig,2022-08-20,0.9,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,73,1,0,0,0,0.9,0.9,+0.2,+0.2,0.4,1,+0.1,+0.1,+0.6,0.06,16,0.06,1,1,6.3,18.6,0,Match Report
572,Dortmund,2022-08-20,0.5,,Werder Bremen,de Bundesliga,L 2-3,2,3,-1,50,2,0,0,0,0.5,0.5,-0.8,-0.8,0.5,0.5,+1.5,+1.5,+1.5,0.08,6,0.33,0.5,4,66.7,21.2,0,Match Report
573,Schalke 04,2022-08-20,1.1,@,Wolfsburg,de Bundesliga,D 0-0,0,0,0,29,0,0,1,1,1.1,0.3,-0.2,-1,0.1,0.1,-1.1,-0.3,-0.1,0.03,9,0,0,1,11.1,22.1,0,Match Report
574,Leverkusen,2022-08-20,1.2,,Hoffenheim,de Bundesliga,L 0-3,0,3,-3,56,0,0,0,0,1.2,1.2,-0.3,-0.3,1,1.1,-1.2,-1.2,-1,0.09,14,0,0,3,21.4,20.8,3,Match Report
575,Hertha BSC,2022-08-19,1,@,Gladbach,de Bundesliga,L 0-1,0,1,-1,36,0,0,0,0,1,1,-1.7,-0.3,0.5,0.6,-1,-1,-0.5,0.06,17,0,0,4,23.5,18,0,Match Report
576,Gladbach,2022-08-19,2.7,,Hertha BSC,de Bundesliga,W 1-0,1,0,+1,64,0,1,2,1,2.7,1.2,+1.7,+0.3,0.7,1.4,-1.7,-1.2,-0.7,0.14,9,0,0,4,44.4,21,0,Match Report
577,Bayern Munich,2022-08-14,2,,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,68,2,0,0,0,2,2,+1.5,+1.5,1.7,1.5,0,0,-0.7,0.09,24,0.08,0.25,8,33.3,18.4,0,Match Report
578,Wolfsburg,2022-08-14,0.5,@,Bayern Munich,de Bundesliga,L 0-2,0,2,-2,32,0,0,0,0,0.5,0.5,-1.5,-1.5,0.4,0.8,-0.5,-0.5,-0.4,0.06,8,0,0,2,25,19.1,2,Match Report
579,Union Berlin,2022-08-14,0.4,@,Mainz 05,de Bundesliga,D 0-0,0,0,0,51,0,0,0,0,0.4,0.4,-0.3,-0.3,0.4,0.4,-0.4,-0.4,-0.4,0.04,10,0,0,2,20,22.8,0,Match Report
580,Mainz 05,2022-08-14,0.7,,Union Berlin,de Bundesliga,D 0-0,0,0,0,49,0,0,0,0,0.7,0.7,+0.3,+0.3,0.6,0.7,-0.7,-0.7,-0.6,0.06,11,0,0,5,45.5,16.9,0,Match Report
581,Hoffenheim,2022-08-13,2.6,,Bochum,de Bundesliga,W 3-2,3,2,+1,59,3,0,1,1,2.6,1.8,+1.1,+0.3,1.1,1.4,+0.4,+1.2,+0.9,0.09,22,0.14,0.27,11,50,17.8,1,Match Report
582,Augsburg,2022-08-13,0.4,@,Leverkusen,de Bundesliga,W 2-1,2,1,+1,34,2,0,0,0,0.4,0.4,-2.1,-2.1,0.3,0.6,+1.6,+1.6,+0.7,0.07,6,0.33,0.5,4,66.7,19,0,Match Report
583,Hertha BSC,2022-08-13,1.7,,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,39,1,0,0,0,1.7,1.7,+0.1,+0.1,1.6,1.7,-0.7,-0.7,-0.6,0.14,12,0.08,0.2,5,41.7,16.3,0,Match Report
584,Gladbach,2022-08-13,1.3,@,Schalke 04,de Bundesliga,D 2-2,2,2,0,67,2,0,0,0,1.3,1.3,-0.1,+0.7,1.1,1,+0.7,+0.7,-0.1,0.09,14,0.14,0.25,8,57.1,16.7,0,Match Report
585,Stuttgart,2022-08-13,1.4,@,Werder Bremen,de Bundesliga,D 2-2,2,2,0,43,2,0,0,0,1.4,1.4,+0.9,+0.9,1.4,0.6,+0.6,+0.6,+0.6,0.1,14,0.14,0.29,7,50,20.6,0,Match Report
586,Werder Bremen,2022-08-13,0.5,,Stuttgart,de Bundesliga,D 2-2,2,2,0,57,2,0,0,0,0.5,0.5,-0.9,-0.9,0.5,0.5,+1.5,+1.5,+1.5,0.1,5,0.4,0.67,3,60,16.6,0,Match Report
587,RB Leipzig,2022-08-13,1,,Köln,de Bundesliga,D 2-2,2,2,0,52,2,0,0,0,1,1,-0.6,-0.6,0.9,0.7,+1.0,+1.0,+1.1,0.11,9,0.22,0.4,5,55.6,19.2,1,Match Report
588,Bochum,2022-08-13,1.5,@,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,41,2,0,0,0,1.5,1.5,-1.1,-0.3,1.5,1.5,+0.5,+0.5,+0.5,0.14,11,0.18,0.4,5,45.5,18.2,1,Match Report
589,Köln,2022-08-13,1.5,@,RB Leipzig,de Bundesliga,D 2-2,2,2,0,48,1,0,0,0,1.5,1.5,+0.6,+0.6,1.4,1.4,-0.5,-0.5,-0.4,0.12,13,0.08,0.25,4,30.8,18.8,0,Match Report
590,Schalke 04,2022-08-13,1.4,,Gladbach,de Bundesliga,D 2-2,2,2,0,33,1,1,1,0,1.4,0.6,+0.1,-0.7,0.5,0.7,+0.6,+0.4,+0.5,0.05,11,0.09,0.33,3,27.3,19.7,1,Match Report
591,Leverkusen,2022-08-13,2.5,,Augsburg,de Bundesliga,L 1-2,1,2,-1,66,1,0,0,0,2.5,2.5,+2.1,+2.1,2.5,2.7,-1.5,-1.5,-2.5,0.11,24,0.04,0.1,10,41.7,15.8,1,Match Report
592,Eint Frankfurt,2022-08-13,1.6,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,61,1,0,0,0,1.6,1.6,-0.1,-0.1,1.4,0.9,-0.6,-0.6,-0.4,0.14,11,0.09,1,1,9.1,12.6,0,Match Report
593,Freiburg,2022-08-12,1,,Dortmund,de Bundesliga,L 1-3,1,3,-2,39,1,0,0,0,1,1,-0.1,-0.1,0.9,1.3,0,0,+0.1,0.06,16,0.06,0.14,7,43.8,18.7,1,Match Report
594,Dortmund,2022-08-12,1.1,@,Freiburg,de Bundesliga,W 3-1,3,1,+2,61,3,0,0,0,1.1,1.1,+0.1,+0.1,1,1.8,+1.9,+1.9,+1.0,0.09,13,0.23,0.5,6,46.2,20.6,1,Match Report
595,Stuttgart,2022-08-07,0.8,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,33,1,0,0,0,0.8,0.8,-0.8,-0.8,0.8,0.6,+0.2,+0.2,+0.2,0.08,11,0.09,0.5,2,18.2,22,0,Match Report
596,RB Leipzig,2022-08-07,1.6,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,67,1,0,0,0,1.6,1.6,+0.8,+0.8,1.4,1.7,-0.6,-0.6,-0.4,0.06,28,0.04,0.11,9,32.1,19.4,0,Match Report
597,Köln,2022-08-07,4.1,,Schalke 04,de Bundesliga,W 3-1,3,1,+2,75,3,0,0,0,4.1,4.1,+3.9,+3.9,3.3,4.7,-1.1,-1.1,-1.3,0.14,32,0.09,0.3,10,31.3,15.5,0,Match Report
598,Schalke 04,2022-08-07,0.2,@,Köln,de Bundesliga,L 1-3,1,3,-2,25,1,0,0,0,0.2,0.2,-3.9,-3.9,0.1,0.2,+0.8,+0.8,+0.9,0.05,5,0.2,0.5,2,40,18.9,0,Match Report
599,Hoffenheim,2022-08-06,0.1,@,Gladbach,de Bundesliga,L 1-3,1,3,-2,39,1,0,0,0,0.1,0.1,-1.8,-1.8,0.1,0.3,+0.9,+0.9,+0.9,0.07,2,0.5,1,1,50,23.5,0,Match Report
600,Augsburg,2022-08-06,0.7,,Freiburg,de Bundesliga,L 0-4,0,4,-4,53,0,0,0,0,0.7,0.7,-0.5,-0.5,0.6,0.5,-0.7,-0.7,-0.6,0.06,11,0,0,2,18.2,17.4,1,Match Report
601,Hertha BSC,2022-08-06,0.3,@,Union Berlin,de Bundesliga,L 1-3,1,3,-2,51,1,0,0,0,0.3,0.3,-0.7,-0.7,0.2,0.2,+0.7,+0.7,+0.8,0.05,7,0.14,0.33,3,42.9,20.3,1,Match Report
602,Gladbach,2022-08-06,1.9,,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,61,3,0,0,0,1.9,1.9,+1.8,+1.8,1.6,1.9,+1.1,+1.1,+1.4,0.11,18,0.17,0.43,7,38.9,16.2,1,Match Report
603,Wolfsburg,2022-08-06,1,,Werder Bremen,de Bundesliga,D 2-2,2,2,0,61,2,0,0,0,1,1,+0.2,+0.2,0.8,1.3,+1.0,+1.0,+0.2,0.09,11,0.18,0.67,3,27.3,19.8,0,Match Report
604,Werder Bremen,2022-08-06,0.8,@,Wolfsburg,de Bundesliga,D 2-2,2,2,0,39,2,0,0,0,0.8,0.8,-0.2,-0.2,0.6,1.7,+1.2,+1.2,+1.4,0.08,10,0.2,0.5,4,40,21.5,0,Match Report
605,Union Berlin,2022-08-06,1,,Hertha BSC,de Bundesliga,W 3-1,3,1,+2,49,3,0,0,0,1,1,+0.7,+0.7,1,1,+2.0,+2.0,+2.0,0.06,19,0.16,0.38,8,42.1,19,0,Match Report
606,Mainz 05,2022-08-06,1.4,@,Bochum,de Bundesliga,W 2-1,2,1,+1,41,2,0,0,0,1.4,1.4,+0.6,+0.6,1.1,0.8,+0.6,+0.6,+0.9,0.11,13,0.15,0.33,6,46.2,17.5,1,Match Report
607,Freiburg,2022-08-06,1.2,@,Augsburg,de Bundesliga,W 4-0,4,0,+4,47,4,0,0,0,1.2,1.2,+0.5,+0.5,0.7,0.8,+2.8,+2.8,+1.3,0.07,18,0.22,0.57,7,38.9,19.2,1,Match Report
608,Dortmund,2022-08-06,1.8,,Leverkusen,de Bundesliga,W 1-0,1,0,+1,45,1,0,0,0,1.8,1.8,+0.5,+0.5,1,1.1,-0.8,-0.8,-1,0.13,14,0.07,0.25,4,28.6,17.8,1,Match Report
609,Bochum,2022-08-06,0.9,,Mainz 05,de Bundesliga,L 1-2,1,2,-1,59,1,0,0,0,0.9,0.9,-0.6,-0.6,0.6,0.5,+0.1,+0.1,+0.4,0.05,16,0.06,0.33,3,18.8,25.1,2,Match Report
610,Leverkusen,2022-08-06,1.3,@,Dortmund,de Bundesliga,L 0-1,0,1,-1,55,0,0,0,0,1.3,1.3,-0.5,-0.5,1.3,1.2,-1.3,-1.3,-1.3,0.16,8,0,0,3,37.5,20.1,0,Match Report
611,Bayern Munich,2022-08-05,4,@,Eint Frankfurt,de Bundesliga,W 6-1,6,1,+5,63,6,0,0,0,4,4,+3.1,+3.1,3.3,3.2,+2.0,+2.0,+0.7,0.18,23,0.26,0.6,10,43.5,16.6,1,Match Report
612,Eint Frankfurt,2022-08-05,0.9,,Bayern Munich,de Bundesliga,L 1-6,1,6,-5,37,1,0,0,0,0.9,0.9,-3.1,-3.1,0.3,0.5,+0.1,+0.1,-0.3,0.11,8,0.13,0.5,2,25,17.9,0,Match Report
